1.003781673237860828e+00,5.244210138269094212e-01,5.550659672901265829e-01,4.778071780752877196e-01,4.204579677139034244e-01,9.380369119123185273e-01,8.790532792650709304e-01,8.670317781202522278e-01,9.220353179099002316e-01,8.790788299183429633e-01,7.675692555221865776e-01,8.556470546086092366e-01,8.833147840305667353e-01,9.020950691578550895e-01,7.724755419188087391e-01,8.893582364663659146e-01,9.060636952231746477e-01,9.551991589775439273e-01,8.736393506157108524e-01,9.346489017261844223e-01,8.558571785697935974e-01,7.506435586872174381e-01,8.389758814079372184e-01,7.100386753449716704e-01,7.638415252808684608e-01
5.244210138269095323e-01,1.003781673237860828e+00,5.026268663122310798e-01,5.402897032612213879e-01,3.923778169272510441e-01,8.994857458258481708e-01,8.473934452040878806e-01,8.586466927250882009e-01,8.704454140432891229e-01,9.255093130488416531e-01,8.046551696304296009e-01,8.729256732382046913e-01,8.855517027016606146e-01,9.294111249392801311e-01,7.928222065435461818e-01,8.997825174968663298e-01,9.251211814820121671e-01,9.299265868371422439e-01,9.001066235333201604e-01,9.031979027349931188e-01,6.887403041643466173e-01,7.226041064587418461e-01,6.469266696723029453e-01,5.736613128399805639e-01,6.381311839903816008e-01
5.550659672901265829e-01,5.026268663122310798e-01,1.003781673237860828e+00,6.508773160645811018e-01,4.919532447945829112e-01,9.934913057906301637e-01,9.014265665104368441e-01,9.594730477963874238e-01,9.457794329978234105e-01,9.486368828619267113e-01,8.987287238861418892e-01,9.526592998415908120e-01,9.869902500995839656e-01,9.681411300671720621e-01,8.330761033878339994e-01,9.058353876275619943e-01,9.270732739226635877e-01,9.739305813083843910e-01,9.242200633560586631e-01,9.654635477635656882e-01,7.595812278773219628e-01,7.315076757807861263e-01,7.961386210399725716e-01,6.603492137221098623e-01,7.454458140867503690e-01
4.778071780752877196e-01,5.402897032612213879e-01,6.508773160645811018e-01,1.003781673237860828e+00,5.140899143302246621e-01,1.003781673237860828e+00,9.747330201485160384e-01,9.481337911868833457e-01,9.506659445058087687e-01,9.620235050799837984e-01,8.092063974396701553e-01,9.406190321908093344e-01,9.507921650398560853e-01,9.549806554723293539e-01,8.871497583170393497e-01,9.719630993114050099e-01,9.602738129728300986e-01,1.001478053731563733e+00,9.541914919406294660e-01,9.964735769762987916e-01,9.455457707484610230e-01,7.171694811792137525e-01,8.996514740919251407e-01,8.033532839436489104e-01,8.874062534293416515e-01
4.204579677139034244e-01,3.923778169272510441e-01,4.919532447945829112e-01,5.140899143302246621e-01,1.003781673237860828e+00,9.605288631445030312e-01,9.310005384318297272e-01,9.231623054060482669e-01,9.159875343041145035e-01,9.171759635816401079e-01,7.769014393952003994e-01,8.995344669998457388e-01,9.078772162116707234e-01,9.052630425565563188e-01,7.758688063301324433e-01,9.260330509264785848e-01,9.130369406565045365e-01,9.201474983701610766e-01,8.796638418693071282e-01,9.726062831200026348e-01,7.274195419243167926e-01,7.511981151076594365e-01,7.411381498973912407e-01,6.199107048862155800e-01,6.862516974851254892e-01
9.380369119123185273e-01,8.994857458258481708e-01,9.934913057906301637e-01,1.003781673237860828e+00,9.605288631445030312e-01,1.003781673237860828e+00,5.856603630093750734e-01,4.932133642478735425e-01,5.895742459101642741e-01,5.873595661719062111e-01,7.356474818807772209e-01,6.419714663201256943e-01,5.486350634739458609e-01,7.218933175741758523e-01,6.512951003803253425e-01,6.104393999416470873e-01,6.135778222328968079e-01,6.238376317292708695e-01,7.800702735840272517e-01,5.659277335269746745e-01,7.825494266954753364e-01,7.904635396087890120e-01,7.456248017230251435e-01,8.560461287589891111e-01,8.248537221620941828e-01
8.790532792650709304e-01,8.473934452040878806e-01,9.014265665104368441e-01,9.747330201485160384e-01,9.310005384318297272e-01,5.856603630093750734e-01,1.003781673237860828e+00,5.386845358444743992e-01,6.549738503181319338e-01,6.103525247418488675e-01,7.304465818915840680e-01,6.739288724085302773e-01,6.370408681148445051e-01,8.117903260821984768e-01,6.284079044513319889e-01,5.439136734600242828e-01,5.829632836242064631e-01,6.720286595940243579e-01,7.568780744606740107e-01,4.628718955347806974e-01,7.122437215904340313e-01,7.746583092010559390e-01,7.591136851820817766e-01,8.025624132157387347e-01,7.766223761438805218e-01
8.670317781202522278e-01,8.586466927250882009e-01,9.594730477963874238e-01,9.481337911868833457e-01,9.231623054060482669e-01,4.932133642478736535e-01,5.386845358444745102e-01,1.003781673237860828e+00,5.596696467672688247e-01,4.976469788562145613e-01,6.282025221192391040e-01,5.477095917185716978e-01,4.765653283320898659e-01,6.674189930398439774e-01,5.358163808172098364e-01,5.311516904855440036e-01,5.543461590120096760e-01,5.247653706589756606e-01,6.898371334028933211e-01,4.819443041529157812e-01,8.022641462587475347e-01,7.969337915295351404e-01,7.658341927308243147e-01,8.517775517140868669e-01,7.949662086870667999e-01
9.220353179099002316e-01,8.704454140432891229e-01,9.457794329978234105e-01,9.506659445058087687e-01,9.159875343041145035e-01,5.895742459101642741e-01,6.549738503181319338e-01,5.596696467672688247e-01,1.003781673237860828e+00,5.318824249858051800e-01,6.377037167346607527e-01,6.080767372260966752e-01,5.819946550169246002e-01,6.092226132158482521e-01,6.770822931407570744e-01,5.247113360533990356e-01,5.933131046154092036e-01,4.466776695827545662e-01,6.567439976946570779e-01,6.333812925788644410e-01,8.154552869870499432e-01,7.547540857839397654e-01,7.476761589685940734e-01,8.154731931835126346e-01,8.091114424584043840e-01
8.790788299183429633e-01,9.255093130488416531e-01,9.486368828619267113e-01,9.620235050799837984e-01,9.171759635816401079e-01,5.873595661719062111e-01,6.103525247418489785e-01,4.976469788562144503e-01,5.318824249858051800e-01,1.003781673237860828e+00,6.030051189440195358e-01,5.797171939410513675e-01,5.817955527209832667e-01,6.429528186621652486e-01,6.237167508806453764e-01,5.094676306217829076e-01,4.380196936494309412e-01,5.199919070321173953e-01,7.002609720398453863e-01,5.771453213962756124e-01,7.537891427308796022e-01,7.362624516549971521e-01,8.163120379645306679e-01,8.278212078818687480e-01,8.697001779858839488e-01
7.675692555221865776e-01,8.046551696304296009e-01,8.987287238861418892e-01,8.092063974396701553e-01,7.769014393952003994e-01,7.356474818807772209e-01,7.304465818915841790e-01,6.282025221192389930e-01,6.377037167346608637e-01,6.030051189440195358e-01,1.003781673237860828e+00,4.698212924789991751e-01,4.675716929560400636e-01,4.795511956657109165e-01,5.446799395837156332e-01,6.280523995234081891e-01,5.275322646249459568e-01,4.983920889687565303e-01,6.375608782387859330e-01,7.031636497989103285e-01,8.798220269410295113e-01,7.548260766907007868e-01,8.302731921776753676e-01,8.354077168804725506e-01,8.521889922530382355e-01
8.556470546086092366e-01,8.729256732382046913e-01,9.526592998415908120e-01,9.406190321908093344e-01,8.995344669998457388e-01,6.419714663201256943e-01,6.739288724085303883e-01,5.477095917185715868e-01,6.080767372260966752e-01,5.797171939410513675e-01,4.698212924789991751e-01,1.003781673237860828e+00,3.492456394544380949e-01,5.180183476762512118e-01,5.732018742275204470e-01,5.794818026186645543e-01,5.551516813131734951e-01,4.887132690656367240e-01,6.135213745646499461e-01,5.836472165270931711e-01,9.047668520303460138e-01,8.853307866930516523e-01,7.857157515315267293e-01,8.965524763689852739e-01,9.007761731353677304e-01
8.833147840305667353e-01,8.855517027016606146e-01,9.869902500995839656e-01,9.507921650398560853e-01,9.078772162116707234e-01,5.486350634739458609e-01,6.370408681148445051e-01,4.765653283320898659e-01,5.819946550169246002e-01,5.817955527209832667e-01,4.675716929560400636e-01,3.492456394544380949e-01,1.003781673237860828e+00,5.050999153018493892e-01,5.331114632948131815e-01,5.448411293576806980e-01,5.645948529949540440e-01,4.867034073075987566e-01,6.114779732749392460e-01,5.130937773400074953e-01,8.547522242885067234e-01,8.926306831927333096e-01,7.709529993914322477e-01,8.793275958330607489e-01,8.360356015561687393e-01
9.020950691578550895e-01,9.294111249392801311e-01,9.681411300671720621e-01,9.549806554723293539e-01,9.052630425565563188e-01,7.218933175741758523e-01,8.117903260821984768e-01,6.674189930398439774e-01,6.092226132158482521e-01,6.429528186621652486e-01,4.795511956657108055e-01,5.180183476762512118e-01,5.050999153018493892e-01,1.003781673237860828e+00,7.007228026816105793e-01,6.365700215276142160e-01,6.095952964656958795e-01,5.831004397257208982e-01,6.318310809414324769e-01,6.905663489306352876e-01,9.346338139497364361e-01,8.861949447299198868e-01,8.425684031385678452e-01,9.367712920114410480e-01,8.904927955885612034e-01
7.724755419188087391e-01,7.928222065435461818e-01,8.330761033878339994e-01,8.871497583170393497e-01,7.758688063301323323e-01,6.512951003803253425e-01,6.284079044513319889e-01,5.358163808172097253e-01,6.770822931407570744e-01,6.237167508806453764e-01,5.446799395837155222e-01,5.732018742275204470e-01,5.331114632948131815e-01,7.007228026816105793e-01,1.003781673237860828e+00,6.021512104845767599e-01,5.636741755674276044e-01,6.121684981569101014e-01,7.282977421407023089e-01,6.490109966216921489e-01,7.306434765740069670e-01,7.744321532692572951e-01,7.139808516839142305e-01,7.517792494669846004e-01,7.193207504949616915e-01
8.893582364663659146e-01,8.997825174968663298e-01,9.058353876275619943e-01,9.719630993114050099e-01,9.260330509264785848e-01,6.104393999416470873e-01,5.439136734600242828e-01,5.311516904855440036e-01,5.247113360533991466e-01,5.094676306217829076e-01,6.280523995234081891e-01,5.794818026186645543e-01,5.448411293576806980e-01,6.365700215276142160e-01,6.021512104845767599e-01,1.003781673237860828e+00,5.101921805820179845e-01,5.251811736701068600e-01,4.721062387986288966e-01,4.582420634401677129e-01,7.910448620600964986e-01,7.329136403917899667e-01,8.060104038807655025e-01,8.153837087422932672e-01,8.019741908848846412e-01
9.060636952231746477e-01,9.251211814820121671e-01,9.270732739226635877e-01,9.602738129728300986e-01,9.130369406565045365e-01,6.135778222328968079e-01,5.829632836242064631e-01,5.543461590120096760e-01,5.933131046154092036e-01,4.380196936494309412e-01,5.275322646249459568e-01,5.551516813131734951e-01,5.645948529949540440e-01,6.095952964656958795e-01,5.636741755674276044e-01,5.101921805820177624e-01,1.003781673237860828e+00,4.256462060076542375e-01,7.137196190576768906e-01,5.713865246724194602e-01,8.084810321914224218e-01,7.412655665037859443e-01,8.477092520015514499e-01,8.464107431701273221e-01,8.784520363953901567e-01
9.551991589775440383e-01,9.299265868371422439e-01,9.739305813083843910e-01,1.001478053731563733e+00,9.201474983701610766e-01,6.238376317292707585e-01,6.720286595940243579e-01,5.247653706589756606e-01,4.466776695827545662e-01,5.199919070321173953e-01,4.983920889687565303e-01,4.887132690656366130e-01,4.867034073075987566e-01,5.831004397257208982e-01,6.121684981569101014e-01,5.251811736701068600e-01,4.256462060076542375e-01,1.003781673237860828e+00,5.816173394411706665e-01,5.543611985737579850e-01,8.523570976319509995e-01,8.102114750873444793e-01,8.375339292927556079e-01,8.718814423368046462e-01,8.317864118599975765e-01
8.736393506157108524e-01,9.001066235333201604e-01,9.242200633560586631e-01,9.541914919406294660e-01,8.796638418693071282e-01,7.800702735840272517e-01,7.568780744606740107e-01,6.898371334028933211e-01,6.567439976946570779e-01,7.002609720398453863e-01,6.375608782387859330e-01,6.135213745646499461e-01,6.114779732749392460e-01,6.318310809414324769e-01,7.282977421407024199e-01,4.721062387986290076e-01,7.137196190576768906e-01,5.816173394411706665e-01,1.003781673237860828e+00,5.792525529324572542e-01,8.717384374118013479e-01,8.786556282103719084e-01,8.696397248708165328e-01,9.336093322532463823e-01,8.229227726575490953e-01
9.346489017261844223e-01,9.031979027349931188e-01,9.654635477635656882e-01,9.964735769762987916e-01,9.726062831200026348e-01,5.659277335269746745e-01,4.628718955347805863e-01,4.819443041529157812e-01,6.333812925788644410e-01,5.771453213962756124e-01,7.031636497989103285e-01,5.836472165270932821e-01,5.130937773400074953e-01,6.905663489306351766e-01,6.490109966216922599e-01,4.582420634401676018e-01,5.713865246724194602e-01,5.543611985737579850e-01,5.792525529324572542e-01,1.003781673237860828e+00,8.487353896918272689e-01,8.317130040158533522e-01,8.606228086114214859e-01,9.367916357463998978e-01,8.596636699414367255e-01
8.558571785697935974e-01,6.887403041643466173e-01,7.595812278773219628e-01,9.455457707484610230e-01,7.274195419243167926e-01,7.825494266954753364e-01,7.122437215904340313e-01,8.022641462587475347e-01,8.154552869870499432e-01,7.537891427308797132e-01,8.798220269410295113e-01,9.047668520303460138e-01,8.547522242885067234e-01,9.346338139497364361e-01,7.306434765740069670e-01,7.910448620600964986e-01,8.084810321914224218e-01,8.523570976319509995e-01,8.717384374118013479e-01,8.487353896918272689e-01,1.003781673237860828e+00,7.713611390360997078e-01,5.189852315441902952e-01,4.898744988268488587e-01,5.132085020510446238e-01
7.506435586872174381e-01,7.226041064587418461e-01,7.315076757807861263e-01,7.171694811792137525e-01,7.511981151076594365e-01,7.904635396087890120e-01,7.746583092010559390e-01,7.969337915295351404e-01,7.547540857839397654e-01,7.362624516549971521e-01,7.548260766907007868e-01,8.853307866930516523e-01,8.926306831927333096e-01,8.861949447299198868e-01,7.744321532692572951e-01,7.329136403917899667e-01,7.412655665037859443e-01,8.102114750873444793e-01,8.786556282103719084e-01,8.317130040158533522e-01,7.713611390360997078e-01,1.003781673237860828e+00,7.773377667577121564e-01,6.467432842572601315e-01,8.560972223396884351e-01
8.389758814079372184e-01,6.469266696723030563e-01,7.961386210399725716e-01,8.996514740919251407e-01,7.411381498973912407e-01,7.456248017230251435e-01,7.591136851820817766e-01,7.658341927308244257e-01,7.476761589685940734e-01,8.163120379645306679e-01,8.302731921776753676e-01,7.857157515315267293e-01,7.709529993914322477e-01,8.425684031385678452e-01,7.139808516839142305e-01,8.060104038807655025e-01,8.477092520015514499e-01,8.375339292927556079e-01,8.696397248708165328e-01,8.606228086114214859e-01,5.189852315441902952e-01,7.773377667577120453e-01,1.003781673237860828e+00,4.763405228999564311e-01,4.667743338559882105e-01
7.100386753449716704e-01,5.736613128399805639e-01,6.603492137221098623e-01,8.033532839436489104e-01,6.199107048862155800e-01,8.560461287589891111e-01,8.025624132157387347e-01,8.517775517140868669e-01,8.154731931835126346e-01,8.278212078818687480e-01,8.354077168804725506e-01,8.965524763689852739e-01,8.793275958330607489e-01,9.367712920114410480e-01,7.517792494669846004e-01,8.153837087422932672e-01,8.464107431701273221e-01,8.718814423368046462e-01,9.336093322532463823e-01,9.367916357463998978e-01,4.898744988268488587e-01,6.467432842572601315e-01,4.763405228999565422e-01,1.003781673237860828e+00,5.103245798055595639e-01
7.638415252808684608e-01,6.381311839903816008e-01,7.454458140867503690e-01,8.874062534293416515e-01,6.862516974851254892e-01,8.248537221620941828e-01,7.766223761438805218e-01,7.949662086870667999e-01,8.091114424584043840e-01,8.697001779858839488e-01,8.521889922530382355e-01,9.007761731353677304e-01,8.360356015561687393e-01,8.904927955885612034e-01,7.193207504949616915e-01,8.019741908848846412e-01,8.784520363953901567e-01,8.317864118599975765e-01,8.229227726575490953e-01,8.596636699414367255e-01,5.132085020510446238e-01,8.560972223396884351e-01,4.667743338559882105e-01,5.103245798055595639e-01,1.003781673237860828e+00
