4.131866999435634957e-01,1.721533282748617388e-01,1.476311186165779610e-01,1.915850541993070477e-01,1.492844350623656613e-01,1.786191133099626072e-01,1.897732516762493660e-01,2.919632484201432066e-01,2.582084999204026232e-01,2.831073710540511490e-01,2.605337609994166082e-01,2.247355387868757992e-01,2.594831661089999075e-01,2.562239338316587567e-01,2.248718913013949550e-01,2.290492245401659632e-01,2.631904689096633554e-01,2.898788448322905387e-01,2.113484281531048392e-01,2.687645559711344667e-01,1.639654735113621475e-01,1.924952951583382976e-01,1.585287441232431371e-01,1.692276225473202667e-01,1.400142226632198339e-01
1.721533282748617388e-01,4.131866999435634957e-01,1.402558306128636190e-01,8.392338771913721018e-02,1.024272448468114272e-01,1.534638638892127371e-01,1.822379658480473008e-01,2.972720981217872316e-01,2.313296667806941098e-01,3.000993287521596109e-01,2.004841776491025351e-01,1.802022896612699432e-01,2.178121421424561444e-01,2.408368443873800668e-01,1.775774753634743464e-01,1.726062332415356781e-01,2.215481998769334160e-01,2.229349585987442373e-01,1.967662870390577412e-01,2.360660408201393778e-01,1.233526247058094327e-01,1.366566453566244732e-01,1.249858815051281269e-01,1.492676782304102057e-01,1.064238970330734224e-01
1.476311186165780720e-01,1.402558306128636190e-01,4.131866999435634957e-01,1.759410054777609256e-01,1.184323311341723972e-01,1.668137092214363459e-01,1.850210142816123282e-01,2.918283288153133981e-01,2.503025480808702685e-01,3.096226506884480756e-01,2.330904370838403628e-01,2.109148692542427428e-01,2.373204804360454778e-01,2.655427217213628399e-01,1.893118809787661672e-01,1.886034857773647433e-01,2.350540672312988466e-01,2.268329089561217371e-01,1.891647869046139130e-01,2.292070405935919819e-01,1.235553080449676155e-01,1.367967186626624088e-01,1.438858547893693274e-01,1.243123891194533037e-01,1.188495036665055959e-01
1.915850541993070477e-01,8.392338771913709916e-02,1.759410054777608146e-01,4.131866999435634957e-01,1.052193952625658513e-01,2.251984433509530703e-01,2.339693271474982961e-01,3.721607425763902022e-01,3.050023310898487550e-01,3.601812333066112259e-01,2.594231963900941462e-01,2.385718463051516025e-01,3.002692409197070811e-01,3.134036914401391316e-01,2.424174671634150569e-01,2.416114850884149012e-01,2.901120984128945368e-01,3.007162076632833303e-01,2.808482895410991942e-01,3.208472794167451791e-01,1.806052681823153705e-01,1.850623882821986754e-01,1.665809618564824124e-01,1.861638127062831272e-01,1.437931270450960586e-01
1.492844350623655503e-01,1.024272448468115382e-01,1.184323311341723972e-01,1.052193952625658513e-01,4.131866999435634957e-01,2.570289550119406741e-01,2.506967635736980782e-01,4.131866999435633847e-01,3.524911858324489833e-01,3.906869962440860933e-01,2.612079655025271174e-01,2.425524765101585434e-01,3.112506080122651175e-01,3.393670560330639407e-01,2.433621402247703180e-01,2.468667576453488222e-01,2.997228068964598036e-01,3.303145983465719526e-01,2.809279535195861044e-01,3.564562755303395392e-01,2.074942591844159967e-01,2.338647079316343858e-01,1.640590845086153937e-01,2.061582600676538091e-01,1.473072721196314605e-01
1.786191133099626072e-01,1.534638638892127371e-01,1.668137092214363459e-01,2.251984433509530703e-01,2.570289550119406741e-01,4.131866999435634957e-01,5.533569102228463876e-02,1.166601801646849346e-01,5.975455342014834859e-02,1.182644147005398327e-01,1.255998436825559450e-01,9.622441647999158132e-02,8.145610397383828971e-02,8.784891492361990295e-02,7.082876030585705251e-02,8.565867184902364873e-02,1.181177611802950445e-01,9.340687069831810074e-02,4.658895402080920345e-02,8.019161041568845238e-02,4.085857990049035493e-02,4.255851561780943371e-02,9.671231018364045973e-02,6.327112437874393702e-02,1.070543231598235501e-01
1.897732516762493660e-01,1.822379658480473008e-01,1.850210142816123282e-01,2.339693271474981850e-01,2.506967635736980782e-01,5.533569102228452774e-02,4.131866999435634957e-01,1.408209267470480475e-01,9.460752516934411993e-02,1.157530311016035096e-01,8.890455199561575483e-02,5.785873191843782237e-02,8.266063853624094904e-02,1.000369269458272203e-01,3.891483869262357675e-02,6.219925992095498568e-02,1.040438108999645062e-01,9.760675060764478772e-02,4.563308645795649543e-02,8.443117046068804310e-02,5.599901605656254500e-02,9.783748769064237738e-02,8.330039800860800092e-02,5.808522094507651001e-02,1.204984811605039896e-01
2.919632484201432066e-01,2.972720981217871206e-01,2.918283288153133981e-01,3.721607425763903132e-01,4.131866999435634957e-01,1.166601801646848235e-01,1.408209267470480475e-01,4.131866999435634957e-01,1.237623782882135703e-01,1.161790965965827649e-01,2.295539225833708175e-01,2.067251669729314179e-01,1.577553076200092219e-01,1.615357137165933654e-01,1.628991685458359706e-01,1.867023089545758463e-01,2.181960787469927610e-01,1.816264887000460515e-01,1.291238273098102018e-01,1.248867469198876590e-01,1.552780862776284021e-01,1.486007435770019258e-01,2.269978887336090434e-01,1.796781352983605196e-01,2.440249691536766630e-01
2.582084999204026232e-01,2.313296667806942208e-01,2.503025480808702685e-01,3.050023310898487550e-01,3.524911858324489833e-01,5.975455342014834859e-02,9.460752516934411993e-02,1.237623782882135703e-01,4.131866999435634957e-01,9.341078870974905968e-02,1.338375373419973258e-01,1.079246399231408304e-01,7.492736480080652850e-02,6.788690496988403211e-02,9.960765331679544143e-02,9.159945658914991906e-02,1.016118960982771435e-01,6.592036780449384015e-02,6.515486915466695006e-02,6.286263775032974177e-02,9.363877471498549543e-02,8.977223332261907718e-02,1.781076827160906761e-01,1.227892959537077999e-01,1.905643149927759294e-01
2.831073710540512600e-01,3.000993287521597219e-01,3.096226506884480756e-01,3.601812333066113370e-01,3.906869962440862043e-01,1.182644147005398327e-01,1.157530311016035096e-01,1.161790965965828759e-01,9.341078870974905968e-02,4.131866999435634957e-01,1.384798442994092937e-01,1.274828584689182698e-01,1.015480242540923728e-01,8.462379629570448980e-02,1.291217202076506698e-01,1.367479581673038957e-01,1.106566597578449995e-01,1.071459261057092771e-01,1.064478996250008969e-01,1.326502699374977334e-01,1.411149095424273359e-01,1.673387204547279739e-01,2.069669374091268610e-01,1.658147627378439015e-01,2.476466519980694558e-01
